time,open,high,low,close
1393857000,3657.32,3738.32,3543.07,3595.74
1396359000,3615.91,3676.36,3414.11,3582.02
1398951000,3589.66,3741.57,3506.35,3736.82
1401715800,3740.71,3860.65,3707.89,3849.48
1404221400,3864.14,3997.5,3837.16,3892.5
1406899800,3886.1,4082.97,3845.2,4082.56
1409664600,4093.12,4118.91,4007.63,4049.44
1412170200,4043.33,4170.87,3700.22,4158.21
1415025000,4160.61,4347.09,4126.72,4337.78
1417444200,4323.95,4332.55,4089.09,4236.28
1420209000,4258.6,4292.88,4078.85,4148.43
1422887400,4162.2,4464.31,4094.73,4440.67
1425306600,4452.8,4483.97,4280.95,4333.69
1427895000,4328.17,4562.33,4283.91,4414.25
1430487000,4437.7,4551.53,4349.93,4508.25
1433165400,4530.03,4561.64,4377.23,4396.76
1435757400,4433.79,4694.13,4344.15,4588.91
1438608600,4595.26,4634.7,3787.23,4274.58
1441114200,4177.94,4450.66,4053.12,4181.06
1443706200,4185.28,4681.23,4124.55,4648.83
1446474600,4658.79,4737.11,4486.09,4664.51
1448980200,4685.74,4739.75,4478.25,4593.27
1451917800,4485.06,4522.12,3992.91,4279.17
1454337000,4254.41,4301.63,3888.78,4201.12
1456842600,4238.08,4518.17,4225.93,4483.66
1459517400,4461.77,4574.38,4307.1,4341.3
1462195800,4350.83,4526.84,4282,4523.89
1464787800,4507.18,4536.55,4179.74,4417.7
1467379800,4411.77,4743.25,4375.72,4730.23
1470058200,4734.44,4837.67,4689.55,4771.05
1472736600,4774.81,4895.5,4656.51,4875.7
1475501400,4864.63,4911.76,4760.07,4801.27
1478007000,4810.3,4896.57,4647.59,4810.81
1480602600,4806.77,4992.08,4721.41,4863.62
1483453800,4900.85,5172.43,4884.52,5116.77
1485959400,5157.83,5358.53,5128.76,5330.31
1488378600,5368.65,5451.5,5316.02,5436.23
1491226200,5440.2,5600,5353.59,5583.53
1493645400,5602.44,5813.26,5568.47,5788.8
1496323800,5804.17,5897.69,5599.44,5646.92
1499088600,5680.36,5995.77,5579.64,5880.33
1501594200,5900.64,5995.45,5750.5,5988.6
1504272600,6001.82,6012.95,5839.89,5979.3
1506951000,5988.96,6258.42,5955.83,6248.56
1509543000,6274.26,6426.04,6194.58,6365.56
1512138600,6325.61,6522.7,6234.22,6396.42
1514903400,6431.59,7022.97,6417.75,6949.99
1517495400,6910.57,7003.13,6164.43,6854.42
1519914600,6862.94,7186.09,6410.04,6581.13
1522675800,6528.23,6856.96,6322.6,6605.57
1525181400,6592.93,7016.42,6539.86,6967.73
1527859800,7010.08,7309.99,6950.23,7040.8
1530538200,6979.54,7511.39,6969.16,7231.98
1533130200,7269.2,7691.1,7221.35,7654.55
1536067800,7629.34,7657.8,7400.99,7627.65
1538400600,7673,7700.56,6574.75,6967.1
1541079000,6980.79,7205.96,6442.36,6949.01
1543847400,7106.84,7107,5895.12,6329.96
1546439400,6198.68,6936.34,6139.4,6906.84
1549031400,6872.73,7161.73,6836.7,7097.53
1551450600,7152.08,7505.41,6940.72,7378.77
1554125400,7450.81,7851.97,7422.44,7781.46
1556717400,7828.14,7851.03,7125.97,7127.96
1559568600,7110.34,7772.53,6936.68,7671.07
1561987800,7816.56,8027.18,7735.67,7848.78
1564666200,7866.6,8000.94,7356.27,7691
1567517400,7634.03,7975.33,7584.82,7749.45
1569936600,7782.82,8119.73,7463.57,8083.83
1572615000,8121.95,8445.61,8111.73,8403.68
1575297000,8409.87,8811.1,8167.36,8733.07
1577975400,8802.22,9272.37,8713.89,8991.51
1580740200,9033.52,9736.57,8133.85,8461.83
1583159400,8569.91,9000.46,6771.91,7813.5
