Date,close
1990-11-01,322.22
1990-12-01,330.22
1991-01-01,343.93
1991-02-01,367.07
1991-03-01,375.22
1991-04-01,375.35
1991-05-01,389.83
1991-06-01,371.16
1991-07-01,387.81
1991-08-01,395.43
1991-09-01,387.86
1991-10-01,392.46
1991-11-01,375.22
1991-12-01,417.09
1992-01-01,408.79
1992-02-01,412.7
1992-03-01,403.69
1992-04-01,414.95
1992-05-01,415.35
1992-06-01,408.14
1992-07-01,424.22
1992-08-01,414.03
1992-09-01,417.8
1992-10-01,418.68
1992-11-01,431.35
1992-12-01,435.71
1993-01-01,438.78
1993-02-01,443.38
1993-03-01,451.67
1993-04-01,440.19
1993-05-01,450.21
1993-06-01,450.53
1993-07-01,448.13
1993-08-01,463.56
1993-09-01,458.93
1993-10-01,467.83
1993-11-01,461.79
1993-12-01,466.45
1994-01-01,481.61
1994-02-01,467.14
1994-03-01,445.76
1994-04-01,450.91
1994-05-01,456.51
1994-06-01,444.27
1994-07-01,458.25
1994-08-01,475.5
1994-09-01,462.71
1994-10-01,472.35
1994-11-01,453.69
1994-12-01,461.17
1995-01-01,470.42
1995-02-01,487.39
1995-03-01,500.71
1995-04-01,514.71
1995-05-01,533.4
1995-06-01,544.75
1995-07-01,562.06
1995-08-01,561.88
1995-09-01,584.41
1995-10-01,581.5
1995-11-01,605.37
1995-12-01,615.93
1996-01-01,636.02
1996-02-01,640.43
1996-03-01,645.5
1996-04-01,654.17
1996-05-01,669.12
1996-06-01,670.63
1996-07-01,639.95
1996-08-01,651.99
1996-09-01,687.33
1996-10-01,705.27
1996-11-01,757.02
1996-12-01,740.74
1997-01-01,786.16
1997-02-01,790.82
1997-03-01,757.12
1997-04-01,801.34
1997-05-01,848.28
1997-06-01,885.14
1997-07-01,954.31
1997-08-01,899.47
1997-09-01,947.28
1997-10-01,914.62
1997-11-01,955.4
1997-12-01,970.43
1998-01-01,980.28
1998-02-01,1049.34
1998-03-01,1101.75
1998-04-01,1111.77
1998-05-01,1090.82
1998-06-01,1133.84
1998-07-01,1120.67
1998-08-01,957.53
1998-09-01,1017.05
1998-10-01,1098.67
1998-11-01,1163.63
1998-12-01,1229.23
1999-01-01,1279.64
1999-02-01,1238.33
1999-03-01,1286.42
1999-04-01,1335.18
1999-05-01,1301.84
1999-06-01,1372.66
1999-07-01,1328.72
1999-08-01,1320.41
1999-09-01,1282.71
1999-10-01,1362.93
1999-11-01,1388.95
1999-12-01,1469.25
2000-01-01,1394.46
2000-02-01,1359.78
2000-03-01,1498.58
2000-04-01,1456.04
2000-05-01,1420.65
2000-06-01,1454.6
2000-07-01,1430.84
2000-08-01,1517.59
2000-09-01,1436.48
2000-10-01,1429.39
2000-11-01,1314.95
2000-12-01,1320.5
2001-01-01,1366.01
2001-02-01,1239.94
2001-03-01,1160.34
2001-04-01,1249.48
2001-05-01,1255.84
2001-06-01,1226.99
2001-07-01,1211.22
2001-08-01,1133.58
2001-09-01,1040.9
2001-10-01,1059.78
2001-11-01,1139.45
2001-12-01,1148.16
2002-01-01,1130.18
2002-02-01,1106.74
2002-03-01,1147.39
2002-04-01,1076.87
2002-05-01,1067.18
2002-06-01,989.44
2002-07-01,911.62
2002-08-01,916.08
2002-09-01,815.26
2002-10-01,885.76
2002-11-01,936.31
2002-12-01,879.82
2003-01-01,855.7
2003-02-01,841.15
2003-03-01,848.12
2003-04-01,916.92
2003-05-01,963.59
2003-06-01,974.5
2003-07-01,990.31
2003-08-01,1008.03
2003-09-01,995.95
2003-10-01,1050.71
2003-11-01,1058.2
2003-12-01,1111.92
2004-01-01,1131.13
2004-02-01,1144.94
2004-03-01,1126.21
2004-04-01,1107.24
2004-05-01,1120.64
2004-06-01,1140.75
2004-07-01,1101.72
2004-08-01,1104.24
2004-09-01,1114.58
2004-10-01,1130.2
2004-11-01,1173.82
2004-12-01,1211.92
2005-01-01,1181.27
2005-02-01,1210.41
2005-03-01,1180.59
2005-04-01,1156.85
2005-05-01,1191.5
2005-06-01,1191.33
2005-07-01,1234.18
2005-08-01,1220.33
2005-09-01,1228.81
2005-10-01,1207.01
2005-11-01,1249.48
2005-12-01,1248.29
2006-01-01,1280.08
2006-02-01,1280.66
2006-03-01,1294.82
2006-04-01,1310.61
2006-05-01,1270.09
2006-06-01,1270.2
2006-07-01,1276.66
2006-08-01,1303.82
2006-09-01,1335.85
2006-10-01,1377.94
2006-11-01,1400.63
2006-12-01,1418.3
2007-01-01,1438.24
2007-02-01,1406.82
2007-03-01,1420.86
2007-04-01,1482.37
2007-05-01,1530.62
2007-06-01,1503.35
2007-07-01,1455.27
2007-08-01,1473.99
2007-09-01,1526.75
2007-10-01,1549.38
2007-11-01,1481.14
2007-12-01,1468.36
2008-01-01,1378.55
2008-02-01,1330.63
2008-03-01,1322.7
2008-04-01,1385.59
2008-05-01,1400.38
2008-06-01,1280.0
2008-07-01,1267.38
2008-08-01,1282.83
2008-09-01,1166.36
2008-10-01,968.75
2008-11-01,896.24
2008-12-01,903.25
2009-01-01,825.88
2009-02-01,735.09
2009-03-01,797.87
2009-04-01,872.81
2009-05-01,919.14
2009-06-01,919.32
2009-07-01,987.48
2009-08-01,1020.62
2009-09-01,1057.08
2009-10-01,1036.19
2009-11-01,1095.63
2009-12-01,1115.1
2010-01-01,1073.87
2010-02-01,1104.49
2010-03-01,1169.43
2010-04-01,1186.68
2010-05-01,1089.41
2010-06-01,1030.71
2010-07-01,1101.6
2010-08-01,1049.33
2010-09-01,1141.2
2010-10-01,1183.26
2010-11-01,1180.55
2010-12-01,1257.64
2011-01-01,1286.12
2011-02-01,1327.22
2011-03-01,1325.83
2011-04-01,1363.61
2011-05-01,1345.2
2011-06-01,1320.64
2011-07-01,1292.28
2011-08-01,1218.89
2011-09-01,1131.42
2011-10-01,1253.3
2011-11-01,1246.96
2011-12-01,1257.6
2012-01-01,1312.41
2012-02-01,1365.68
2012-03-01,1408.47
2012-04-01,1397.91
2012-05-01,1310.33
2012-06-01,1362.16
2012-07-01,1379.32
2012-08-01,1406.58
2012-09-01,1440.67
2012-10-01,1412.16
2012-11-01,1416.18
2012-12-01,1426.19
2013-01-01,1498.11
2013-02-01,1514.68
2013-03-01,1569.19
2013-04-01,1597.57
2013-05-01,1630.74
2013-06-01,1606.28
2013-07-01,1685.73
2013-08-01,1632.97
2013-09-01,1681.55
2013-10-01,1756.54
2013-11-01,1805.81
2013-12-01,1848.36
2014-01-01,1782.59
2014-02-01,1859.45
2014-03-01,1872.34
2014-04-01,1883.95
2014-05-01,1923.57
2014-06-01,1960.23
2014-07-01,1930.67
2014-08-01,2003.37
2014-09-01,1972.29
2014-10-01,2018.05
2014-11-01,2067.56
2014-12-01,2058.9
2015-01-01,1994.99
2015-02-01,2104.5
2015-03-01,2067.89
2015-04-01,2085.51
2015-05-01,2107.39
2015-06-01,2063.11
2015-07-01,2103.84
2015-08-01,1972.18
2015-09-01,1920.03
2015-10-01,2079.36
2015-11-01,2080.41
2015-12-01,2043.94
2016-01-01,1940.24
2016-02-01,1932.23
2016-03-01,2059.74
2016-04-01,2065.3
2016-05-01,2096.96
2016-06-01,2098.86
2016-07-01,2173.6
2016-08-01,2170.95
2016-09-01,2168.27
2016-10-01,2126.15
2016-11-01,2198.81
2016-12-01,2238.83
2017-01-01,2278.87
2017-02-01,2363.64
2017-03-01,2362.72
2017-04-01,2384.2
2017-05-01,2411.8
2017-06-01,2423.41
2017-07-01,2470.3
2017-08-01,2471.65
2017-09-01,2519.36
2017-10-01,2575.26
2017-11-01,2647.58
2017-12-01,2673.61
2018-01-01,2823.81
2018-02-01,2713.83
2018-03-01,2640.87
2018-04-01,2648.05
2018-05-01,2705.27
2018-06-01,2718.37
2018-07-01,2816.29
2018-08-01,2901.52
2018-09-01,2913.98
2018-10-01,2711.74
2018-11-01,2760.17
2018-12-01,2506.85
2019-01-01,2704.1
2019-02-01,2784.49
2019-03-01,2834.4
2019-04-01,2945.83
2019-05-01,2752.06
2019-06-01,2941.76
2019-07-01,2980.38
2019-08-01,2926.46
2019-09-01,2976.74
2019-10-01,3037.56
2019-11-01,3140.98
2019-12-01,3230.78
2020-01-01,3225.52
2020-02-01,2954.22
2020-03-01,2584.59
2020-04-01,2912.43
2020-05-01,3044.31
2020-06-01,3100.29
2020-07-01,3271.12
2020-08-01,3500.31
2020-09-01,3363.0
2020-10-01,3269.96
2020-11-01,3621.63
2020-12-01,3756.08
2021-01-01,3714.25
2021-02-01,3811.16
2021-03-01,3972.9
2021-04-01,4181.18
2021-05-01,4204.12
2021-06-01,4297.49
2021-07-01,4395.27
2021-08-01,4522.69
2021-09-01,4307.53
2021-10-01,4605.39
2021-11-01,4567.01
2021-12-01,4766.19
2022-01-01,4515.54
2022-02-01,4373.95
2022-03-01,4530.42
2022-04-01,4131.92
2022-05-01,4132.16
2022-06-01,3785.39
2022-07-01,4130.289
2022-08-01,3954.99
2022-09-01,3585.61
2022-10-01,3871.97
2022-11-01,4080.11
2022-12-01,3839.49
2023-01-01,4076.59
2023-02-01,3970.16
2023-03-01,4109.32
2023-04-01,4169.49
2023-05-01,4179.84
2023-06-01,4450.37
2023-07-01,4588.97
2023-08-01,4507.67
2023-09-01,4288.04
2023-10-01,4193.81
2023-11-01,4567.81
2023-12-01,4769.82
2024-01-01,4845.66
2024-02-01,4931.3
