Date,Raw,Pct,6m_pct_change,annualized_change
04/01/1992,139.4,0.0021567217828901697,0.01603498542274065,0.0320699708454813
05/01/1992,139.7,0.002152080344332674,0.013788098693758905,0.02757619738751781
06/01/1992,140.1,0.0028632784538296097,0.013748191027496425,0.02749638205499285
07/01/1992,140.5,0.002855103497501732,0.01590744757772949,0.03181489515545898
08/01/1992,140.8,0.002135231316725994,0.015873015873015997,0.031746031746031994
09/01/1992,141.1,0.0021306818181816567,0.014378145219266714,0.02875629043853343
10/01/1992,141.7,0.00425230333097093,0.0164992826398851,0.0329985652797702
11/01/1992,142.1,0.0028228652081863093,0.017179670722977852,0.034359341445955704
12/01/1992,142.3,0.0014074595355384467,0.015703069236259935,0.03140613847251987
01/01/1993,142.8,0.0035137034434293835,0.016370106761565917,0.032740213523131834
02/01/1993,143.1,0.0021008403361342243,0.01633522727272715,0.0326704545454543
03/01/1993,143.3,0.0013976240391335715,0.015591778880226911,0.031183557760453822
04/01/1993,143.8,0.0034891835310537633,0.014820042342978285,0.02964008468595657
05/01/1993,144.2,0.0027816411682890507,0.01477832512315267,0.02955665024630534
06/01/1993,144.3,0.0006934812760057696,0.014054813773717497,0.028109627547434995
07/01/1993,144.5,0.001386001386001201,0.011904761904761824,0.02380952380952365
08/01/1993,144.8,0.0020761245674740803,0.011879804332634641,0.023759608665269282
09/01/1993,145.0,0.0013812154696131174,0.011863224005582613,0.023726448011165226
10/01/1993,145.6,0.004137931034482678,0.01251738525730169,0.02503477051460338
11/01/1993,146.0,0.0027472527472527375,0.01248266296809994,0.02496532593619988
12/01/1993,146.3,0.00205479452054802,0.01386001386001386,0.02772002772002772
01/01/1994,146.3,0.0,0.012456747404844369,0.024913494809688738
02/01/1994,146.7,0.002734107997265811,0.013121546961325808,0.026243093922651617
03/01/1994,147.1,0.0027266530334015826,0.014482758620689616,0.028965517241379232
04/01/1994,147.2,0.0006798096532969478,0.01098901098901095,0.0219780219780219
05/01/1994,147.5,0.0020380434782609758,0.010273972602739725,0.02054794520547945
06/01/1994,147.9,0.0027118644067796183,0.010936431989063529,0.021872863978127058
07/01/1994,148.4,0.0033806626098715764,0.014354066985645893,0.028708133971291787
08/01/1994,149.0,0.0040431266846361336,0.0156782549420587,0.0313565098841174
09/01/1994,149.3,0.002013422818792021,0.014955812372535807,0.029911624745071613
10/01/1994,149.4,0.0006697923643670389,0.01494565217391316,0.02989130434782632
11/01/1994,149.8,0.0026773761713521083,0.015593220338983128,0.031186440677966255
12/01/1994,150.1,0.0020026702269690944,0.014874915483434675,0.02974983096686935
01/01/1995,150.5,0.0026648900732844094,0.014150943396226376,0.02830188679245275
02/01/1995,150.9,0.0026578073089700283,0.012751677852349031,0.025503355704698062
03/01/1995,151.2,0.001988071570576455,0.012726054922973724,0.025452109845947448
04/01/1995,151.8,0.003968253968254176,0.016064257028112486,0.03212851405622497
05/01/1995,152.1,0.0019762845849802257,0.015353805073431127,0.030707610146862255
06/01/1995,152.4,0.0019723865877712132,0.015323117921385819,0.030646235842771638
07/01/1995,152.6,0.001312335958005173,0.013953488372092985,0.02790697674418597
08/01/1995,152.9,0.001965923984272644,0.013253810470510271,0.026507620941020542
09/01/1995,153.1,0.001308044473512071,0.012566137566137605,0.02513227513227521
10/01/1995,153.5,0.0026126714565644082,0.011198945981554602,0.022397891963109203
11/01/1995,153.7,0.0013029315960910726,0.010519395134779713,0.021038790269559425
12/01/1995,153.9,0.0013012361743658385,0.00984251968503937,0.01968503937007874
01/01/1996,154.7,0.005198180636777128,0.01376146788990822,0.02752293577981644
02/01/1996,155.0,0.0019392372333548735,0.013734466971877007,0.027468933943754013
03/01/1996,155.5,0.003225806451612856,0.01567602873938606,0.03135205747877212
04/01/1996,156.1,0.0038585209003214604,0.01693811074918563,0.03387622149837126
05/01/1996,156.4,0.0019218449711724261,0.017566688353936353,0.035133376707872706
06/01/1996,156.7,0.0019181585677747748,0.018193632228719836,0.03638726445743967
07/01/1996,157.0,0.0019144862795150708,0.014867485455720824,0.029734970911441647
