Date,close
1993-10-01,390.98
1993-11-01,386.76
1993-12-01,397.72
1994-01-01,413.99
1994-02-01,412.17
1994-03-01,382.96
1994-04-01,373.25
1994-05-01,378.85
1994-06-01,360.3
1994-07-01,370.16
1994-08-01,397.9
1994-09-01,393.85
1994-10-01,413.05
1994-11-01,404.82
1994-12-01,404.27
1995-01-01,405.33
1995-02-01,432.5
1995-03-01,447.15
1995-04-01,469.56
1995-05-01,488.1
1995-06-01,538.03
1995-07-01,568.88
1995-08-01,576.77
1995-09-01,585.08
1995-10-01,598.78
1995-11-01,593.72
1995-12-01,576.23
1996-01-01,591.82
1996-02-01,622.83
1996-03-01,609.69
1996-04-01,666.73
1996-05-01,692.39
1996-06-01,677.3
1996-07-01,636.01
1996-08-01,663.57
1996-09-01,737.58
1996-10-01,751.99
1996-11-01,834.01
1996-12-01,821.36
1997-01-01,921.55
1997-02-01,850.46
1997-03-01,797.06
1997-04-01,874.74
1997-05-01,958.85
1997-06-01,957.3
1997-07-01,1107.03
1997-08-01,1074.17
1997-09-01,1097.17
1997-10-01,1019.62
1997-11-01,1050.51
1997-12-01,990.8
1998-01-01,1071.13
1998-02-01,1194.13
1998-03-01,1220.66
1998-04-01,1248.12
1998-05-01,1192.07
1998-06-01,1337.34
1998-07-01,1377.26
1998-08-01,1140.34
1998-09-01,1345.48
1998-10-01,1400.52
1998-11-01,1557.9
1998-12-01,1836.01001
1999-01-01,2127.18994
1999-02-01,1925.27979
1999-03-01,2106.38989
1999-04-01,2136.38989
1999-05-01,2089.69995
1999-06-01,2296.77002
1999-07-01,2270.92993
1999-08-01,2396.86987
1999-09-01,2407.8999
1999-10-01,2637.43994
1999-11-01,2966.70996
1999-12-01,3707.83008
2000-01-01,3570.0498
2000-02-01,4266.94141
2000-03-01,4397.83984
2000-04-01,3773.17993
2000-05-01,3324.07983
2000-06-01,3763.78979
2000-07-01,3609.3501
2000-08-01,4077.58984
2000-09-01,3570.60986
2000-10-01,3282.2998
2000-11-01,2506.53979
2000-12-01,2341.69995
2001-01-01,2593.0
2001-02-01,1908.31982
2001-03-01,1573.25
2001-04-01,1855.1499
2001-05-01,1799.88989
2001-06-01,1830.18994
2001-07-01,1683.60986
2001-08-01,1469.69995
2001-09-01,1168.36987
2001-10-01,1364.77979
2001-11-01,1596.0498
2001-12-01,1577.0498
2002-01-01,1550.16992
2002-02-01,1359.21997
2002-03-01,1452.80981
2002-04-01,1277.06982
2002-05-01,1208.33984
2002-06-01,1050.30005
2002-07-01,962.10986
2002-08-01,942.37988
2002-09-01,832.51978
2002-10-01,989.53979
2002-11-01,1116.09985
2002-12-01,984.35986
2003-01-01,983.0498
2003-02-01,1009.73999
2003-03-01,1018.65991
2003-04-01,1106.05981
2003-05-01,1197.88989
2003-06-01,1201.68994
2003-07-01,1276.93994
2003-08-01,1341.19995
2003-09-01,1303.69995
2003-10-01,1416.38989
2003-11-01,1424.25
2003-12-01,1467.91992
2004-01-01,1493.07983
2004-02-01,1470.37988
2004-03-01,1438.40991
2004-04-01,1401.35986
2004-05-01,1466.21997
2004-06-01,1516.63989
2004-07-01,1400.38989
2004-08-01,1368.67993
2004-09-01,1412.73999
2004-10-01,1486.71997
2004-11-01,1571.5
2004-12-01,1621.11987
2005-01-01,1519.62988
2005-02-01,1511.01978
2005-03-01,1482.52979
2005-04-01,1420.78979
2005-05-01,1542.62988
2005-06-01,1493.51978
2005-07-01,1605.13989
2005-08-01,1581.70996
2005-09-01,1601.65991
2005-10-01,1579.17993
2005-11-01,1672.55981
2005-12-01,1645.19995
2006-01-01,1710.75
2006-02-01,1670.56982
2006-03-01,1703.65991
2006-04-01,1700.70996
2006-05-01,1579.57983
2006-06-01,1575.22998
2006-07-01,1509.42993
2006-08-01,1579.72998
2006-09-01,1654.12988
2006-10-01,1732.53979
2006-11-01,1791.25
2006-12-01,1756.8999
2007-01-01,1792.27979
2007-02-01,1761.6499
2007-03-01,1772.35986
2007-04-01,1867.75
2007-05-01,1928.18994
2007-06-01,1934.09985
2007-07-01,1932.05981
2007-08-01,1988.72998
2007-09-01,2091.10986
2007-10-01,2238.97998
2007-11-01,2089.09985
2007-12-01,2084.92993
2008-01-01,1841.41992
2008-02-01,1745.26978
2008-03-01,1781.92993
2008-04-01,1917.69995
2008-05-01,2032.56982
2008-06-01,1837.08984
2008-07-01,1849.1499
2008-08-01,1872.53979
2008-09-01,1594.62988
2008-10-01,1334.77979
2008-11-01,1185.75
2008-12-01,1211.6499
2009-01-01,1180.25
2009-02-01,1116.98999
2009-03-01,1237.00977
2009-04-01,1394.32983
2009-05-01,1435.56982
2009-06-01,1477.25
2009-07-01,1603.35986
2009-08-01,1625.18994
2009-09-01,1718.98999
2009-10-01,1667.12988
2009-11-01,1767.42993
2009-12-01,1860.30981
2010-01-01,1741.03979
2010-02-01,1818.67993
2010-03-01,1958.33984
2010-04-01,2000.62988
2010-05-01,1852.38989
2010-06-01,1739.13989
2010-07-01,1864.0
2010-08-01,1767.42993
2010-09-01,1998.04004
2010-10-01,2124.44995
2010-11-01,2117.33008
2010-12-01,2217.86011
2011-01-01,2281.90991
2011-02-01,2350.98999
2011-03-01,2338.98999
2011-04-01,2404.08008
2011-05-01,2372.54004
2011-06-01,2325.07007
2011-07-01,2362.81006
2011-08-01,2241.01001
2011-09-01,2139.17993
2011-10-01,2360.08008
2011-11-01,2295.19995
2011-12-01,2277.83008
2012-01-01,2467.94995
2012-02-01,2623.1001
2012-03-01,2755.27002
2012-04-01,2723.67993
2012-05-01,2524.87012
2012-06-01,2615.71997
2012-07-01,2642.53003
2012-08-01,2772.23999
2012-09-01,2799.18994
2012-10-01,2647.91992
2012-11-01,2677.87988
2012-12-01,2660.92993
2013-01-01,2731.53003
2013-02-01,2738.58008
2013-03-01,2818.68994
2013-04-01,2887.43994
2013-05-01,2981.76001
2013-06-01,2909.6001
2013-07-01,3090.18994
2013-08-01,3073.81006
2013-09-01,3218.2
2013-10-01,3377.73
2013-11-01,3487.82
2013-12-01,3592.0
2014-01-01,3521.92
2014-02-01,3696.1
2014-03-01,3595.74
2014-04-01,3582.02
2014-05-01,3736.82
2014-06-01,3849.48
2014-07-01,3892.5
2014-08-01,4082.56
2014-09-01,4049.44
2014-10-01,4158.21
2014-11-01,4337.78
2014-12-01,4236.28
2015-01-01,4148.43
2015-02-01,4440.67
2015-03-01,4333.69
2015-04-01,4414.25
2015-05-01,4508.25
2015-06-01,4396.76
2015-07-01,4588.91
2015-08-01,4274.58
2015-09-01,4181.06
2015-10-01,4648.83
2015-11-01,4664.51
2015-12-01,4593.27
2016-01-01,4279.17
2016-02-01,4201.12
2016-03-01,4483.66
2016-04-01,4341.3
2016-05-01,4523.89
2016-06-01,4417.7
2016-07-01,4730.23
2016-08-01,4771.05
2016-09-01,4875.7
2016-10-01,4801.27
2016-11-01,4810.81
2016-12-01,4863.62
2017-01-01,5116.77
2017-02-01,5330.31
2017-03-01,5436.23
2017-04-01,5583.53
2017-05-01,5788.8
2017-06-01,5646.92
2017-07-01,5880.33
2017-08-01,5988.6
2017-09-01,5979.3
2017-10-01,6248.56
2017-11-01,6365.56
2017-12-01,6396.42
2018-01-01,6949.99
2018-02-01,6854.42
2018-03-01,6581.13
2018-04-01,6605.57
2018-05-01,6967.73
2018-06-01,7040.8
2018-07-01,7231.98
2018-08-01,7654.55
2018-09-01,7627.65
2018-10-01,6967.1
2018-11-01,6949.01
2018-12-01,6329.96
2019-01-01,6906.84
2019-02-01,7097.53
2019-03-01,7378.77
2019-04-01,7781.46
2019-05-01,7127.96
2019-06-01,7671.07
2019-07-01,7848.78
2019-08-01,7691.0
2019-09-01,7749.45
2019-10-01,8083.83
2019-11-01,8403.68
2019-12-01,8733.07
2020-01-01,8991.51
2020-02-01,8461.83
2020-03-01,7813.5
2020-04-01,9000.51
2020-05-01,9555.52
2020-06-01,10156.85
2020-07-01,10905.88
2020-08-01,12110.7
2020-09-01,11418.0626
2020-10-01,11052.9458
2020-11-01,12268.3164
2020-12-01,12888.2836
2021-01-01,12925.3756
2021-02-01,12909.4431
2021-03-01,13091.4428
2021-04-01,13860.7595
2021-05-01,13686.5118
2021-06-01,14554.8017
2021-07-01,14959.8963
2021-08-01,15582.5122
2021-09-01,14689.616
2021-10-01,15850.4716
2021-11-01,16135.9243
2021-12-01,16320.0796
2022-01-01,14930.0525
2022-02-01,14237.8098
2022-03-01,14838.4935
2022-04-01,12854.8036
2022-05-01,12642.1001
2022-06-01,11503.7169
2022-07-01,12947.9749
2022-08-01,12272.0305
2022-09-01,10971.2224
2022-10-01,11405.5691
2022-11-01,12030.06
2022-12-01,10939.7616
2023-01-01,12101.9293
2023-02-01,12042.1165
2023-03-01,13181.3505
2023-04-01,13245.9865
2023-05-01,14254.0902
2023-06-01,15179.2084
2023-07-01,15756.9994
2023-08-01,15501.0744
2023-09-01,14715.2441
2023-10-01,14409.7831
2023-11-01,15947.8695
2023-12-01,16825.9307
2024-01-01,17137.2358
2024-02-01,17531.3634
