Date,Raw_pcpi,Pct_pcpi,Raw_pcpix,Pct_pcpix,6m_change_pcpi,6m_change_pcpix
1947-07-01,22.23,0.0067934782608696,,,3.4916201117318524,
1947-08-01,22.4,0.007647323436797,,,3.60777058279369,
1947-09-01,22.84,0.0196428571428572,,,3.8181818181818095,
1947-10-01,22.91,0.0030647985989491,,,4.136363636363627,
1947-11-01,23.06,0.0065473592317764,,,5.056947608200457,
1947-12-01,23.41,0.0151777970511708,,,6.023550724637694,
1948-01-01,23.68,0.0115335326783425,,,6.5227170490328445,
1948-02-01,23.67,-0.0004222972972972,,,5.669642857142865,
1948-03-01,23.5,-0.0071820870299958,,,2.889667250437822,
1948-04-01,23.82,0.0136170212765958,,,3.9720646006110805,
1948-05-01,24.01,0.0079764903442485,,,4.11968777103211,
1948-06-01,24.15,0.0058309037900874,,,3.16104228961982,
1948-07-01,24.4,0.0103519668737059,,,3.040540540540526,
1948-08-01,24.43,0.0012295081967212,,,3.210815378115739,
1948-09-01,24.36,-0.0028653295128939,,,3.659574468085114,
1948-10-01,24.31,-0.0020525451559935,,,2.0570948782535625,
1950-06-01,23.88,0.0046276819520403,,,1.1435832274459878,
1950-07-01,24.07,0.0079564489112229,,,2.381965121225016,
1950-08-01,24.2,0.0054009140008308,,,2.498941126641263,
1950-09-01,24.34,0.0057851239669421,,,2.9610829103214886,
1950-10-01,24.5,0.0065735414954806,,,3.594080338266381,
1950-11-01,24.6,0.0040816326530612,,,3.491796381994128,
1950-12-01,24.98,0.0154471544715446,,,4.606365159128978,
1951-01-01,25.38,0.0160128102481984,,,5.442459493144991,
1951-02-01,25.83,0.0177304964539006,,,6.735537190082641,
1951-03-01,25.88,0.0019357336430507,,,6.327033689400152,
1951-04-01,25.92,0.0015455950540959,,,5.795918367346942,
