Date,Raw,Pct,6m_pct_change,annualized_change
02/01/2015,240.172,0.0015053521314700724,0.007411757303747807,0.014823514607495614
03/01/2015,240.755,0.002427427010642358,0.00824587706146924,0.01649175412293848
04/01/2015,241.346,0.002454777678552844,0.009009536311984987,0.018019072623969973
05/01/2015,241.688,0.0014170526961292396,0.009312697842627893,0.018625395685255786
06/01/2015,242.064,0.0015557247360233895,0.010351275544276704,0.020702551088553407
07/01/2015,242.565,0.0020697005750545117,0.011484043684401427,0.022968087368802854
08/01/2015,242.817,0.001038896790551025,0.01101294072581321,0.02202588145162642
09/01/2015,243.316,0.0020550455692969205,0.010637369940395868,0.021274739880791736
10/01/2015,243.768,0.0018576665735092757,0.010035384883113858,0.020070769766227715
11/01/2015,244.241,0.0019403695316859704,0.010563205454966841,0.021126410909933682
12/01/2015,244.547,0.001252860903779407,0.010257617820080656,0.020515235640161313
01/01/2016,244.955,0.0016683909432542166,0.009853029084987591,0.019706058169975182
02/01/2016,245.51,0.002265722275519799,0.011090656749733271,0.022181313499466542
03/01/2016,245.913,0.00164148099873751,0.010673363034079175,0.02134672606815835
04/01/2016,246.551,0.0025944134714308564,0.011416592825965619,0.022833185651931237
05/01/2016,247.137,0.002376790197565759,0.011857141102435654,0.023714282204871307
06/01/2016,247.54,0.0016306744841929621,0.01223895611068627,0.02447791222137254
07/01/2016,247.829,0.0011674880827341472,0.011732767242962973,0.023465534485925945
08/01/2016,248.423,0.0023968139321870474,0.011865097144719202,0.023730194289438403
09/01/2016,248.842,0.0016866393208359032,0.011910716391569385,0.02382143278313877
10/01/2016,249.142,0.0012055842663214467,0.01050898191449237,0.02101796382898474
11/01/2016,249.481,0.0013606698188182165,0.009484617843544246,0.01896923568708849
12/01/2016,249.92,0.0017596530397103738,0.009614607740163188,0.019229215480326377
01/01/2017,250.467,0.002188700384122999,0.010644436284696324,0.021288872569392648
02/01/2017,250.998,0.0021200397657175074,0.010365384847618734,0.020730769695237468
03/01/2017,250.944,-0.00021514115650322907,0.008447127092693256,0.016894254185386513
04/01/2017,251.227,0.0011277416475390378,0.008368721452023376,0.016737442904046752
05/01/2017,251.43,0.0008080341683018855,0.007812218164910403,0.015624436329820806
06/01/2017,251.746,0.0012568110408464062,0.0073063380281691015,0.014612676056338203
07/01/2017,251.985,0.0009493696026947607,0.006060678652277548,0.012121357304555096
08/01/2017,252.535,0.002182669603349341,0.006123554769360736,0.012247109538721473
09/01/2017,252.812,0.0010968776605224662,0.00744389186432042,0.01488778372864084
10/01/2017,253.526,0.0028242330269132587,0.009151086467616962,0.018302172935233924
11/01/2017,253.816,0.0011438669012251435,0.009489718808415844,0.018979437616831688
12/01/2017,254.344,0.0020802471081413643,0.010319925639334824,0.020639851278669647
01/01/2018,255.204,0.0033812474444061547,0.012774569914875862,0.025549139829751724
02/01/2018,255.711,0.001986645977335888,0.012576474548082509,0.025152949096165018
03/01/2018,256.271,0.0021899722733866867,0.013682103697609303,0.027364207395218606
04/01/2018,256.63,0.001400860807504456,0.012243320211733648,0.024486640423467296
05/01/2018,257.145,0.0020067801893777215,0.01311580042235312,0.02623160084470624
06/01/2018,257.399,0.000987769546364925,0.012011291793791113,0.024022583587582226
07/01/2018,257.699,0.0011655056934953834,0.009776492531465042,0.019552985062930083
08/01/2018,257.891,0.0007450552776688824,0.008525249207112744,0.017050498414225488
09/01/2018,258.368,0.0018496186373311296,0.00818274404829255,0.0163654880965851
10/01/2018,258.917,0.00212487614565271,0.008911662705061675,0.01782332541012335
11/01/2018,259.439,0.002016090098371448,0.00892103676913819,0.01784207353827638
12/01/2018,260.063,0.0024051896592260924,0.010349690558238327,0.020699381116476654
01/01/2019,260.686,0.0023955733802962786,0.011591042262484395,0.02318208452496879
02/01/2019,261.067,0.0014615284288379549,0.012315280486717208,0.024630560973434416
03/01/2019,261.537,0.0018003041364860195,0.01226545082982406,0.02453090165964812
04/01/2019,261.976,0.0016785387918345496,0.011814596955781298,0.023629193911562596
05/01/2019,262.304,0.0012520230860841863,0.011043058291158816,0.02208611658231763
06/01/2019,262.859,0.002115865560570862,0.01075124104543896,0.02150248209087792
07/01/2019,263.313,0.0017271617102705417,0.010077257696999492,0.020154515393998984
08/01/2019,263.975,0.0025141181787455835,0.01113890304021579,0.02227780608043158
09/01/2019,264.425,0.0017047068851216984,0.011042414648787873,0.022084829297575746
10/01/2019,264.94,0.0019476221991112652,0.011314013497419605,0.02262802699483921
11/01/2019,265.484,0.0020532950856797516,0.012123337806514606,0.024246675613029213
12/01/2019,265.924,0.0016573503487968821,0.011660243704799903,0.023320487409599806
01/01/2020,266.626,0.002639851987785935,0.012581984178525133,0.025163968357050266
02/01/2020,267.283,0.0024641257791815363,0.012531489724405692,0.025062979448811383
03/01/2020,267.09,-0.0007220810900806507,0.010078472156565996,0.020156944313131992
04/01/2020,265.771,-0.004938410273690352,0.0031365592209557534,0.006273118441911507
05/01/2020,265.574,-0.0007412396386362596,0.0003390034804358524,0.0006780069608717048
06/01/2020,265.952,0.0014233321032932622,0.00010529324167814868,0.00021058648335629736
07/01/2020,267.352,0.0052641078089279425,0.0027229152445747947,0.005445830489149589
08/01/2020,268.469,0.004178012507854989,0.004437244418836883,0.008874488837673765
09/01/2020,268.938,0.001746942850012534,0.006919016062001623,0.013838032124003245
10/01/2020,269.236,0.00110806208122316,0.013037539836927185,0.02607507967385437
11/01/2020,269.901,0.0024699520123609986,0.016293010610978476,0.03258602122195695
12/01/2020,270.267,0.0013560527749063578,0.016224732282517137,0.032449464565034274
01/01/2021,270.383,0.0004292051933827423,0.011337113618001758,0.022674227236003517
02/01/2021,270.727,0.0012722693364597415,0.008410654488972586,0.016821308977945173
03/01/2021,271.526,0.0029513125768765303,0.009623035792636304,0.019246071585272608
04/01/2021,273.615,0.007693554208436648,0.016264541146057805,0.03252908229211561
05/01/2021,275.654,0.007452076823273535,0.02131522298917005,0.0426304459783401
06/01/2021,277.676,0.0073352826369288415,0.0274136317049436,0.0548272634098872
07/01/2021,278.522,0.0030467163168585998,0.030101744562343085,0.06020348912468617
08/01/2021,279.057,0.0019208536489039307,0.030769003461051325,0.06153800692210265
09/01/2021,279.755,0.0025012811002769197,0.03030648998622594,0.06061297997245188
10/01/2021,281.588,0.006552161712927385,0.029139484311898153,0.05827896862379631
11/01/2021,283.34,0.006221856045001806,0.027882780587257863,0.055765561174515726
12/01/2021,285.193,0.006539846121267789,0.02707111885794954,0.05414223771589908
01/01/2022,286.792,0.005606729477932504,0.029692447993336188,0.059384895986672376
02/01/2022,288.147,0.004724678512650238,0.03257399026005431,0.06514798052010862
03/01/2022,289.046,0.00311993531079624,0.033211202659469884,0.06642240531893977
04/01/2022,290.41,0.004718972066729998,0.03132946006221857,0.06265892012443713
05/01/2022,292.251,0.0063393133845250915,0.03144984823886498,0.06289969647772996
06/01/2022,294.017,0.0060427509230081,0.030940450852580577,0.061880901705161154
07/01/2022,294.925,0.003088256801477618,0.02835853161873427,0.05671706323746854
08/01/2022,296.639,0.0058116470289055755,0.02947106858652014,0.05894213717304028
09/01/2022,298.339,0.005730871530715831,0.03215059194730253,0.06430118389460505
10/01/2022,299.333,0.003331780290206865,0.030725525980510315,0.06145105196102063
11/01/2022,300.261,0.003100226169516773,0.027407947278195965,0.05481589455639193
12/01/2022,301.46,0.003993192589113903,0.025314862746031636,0.05062972549206327
01/01/2023,302.702,0.004119949578716975,0.026369415953208398,0.052738831906416796
02/01/2023,304.07,0.004519296205508949,0.025050650791028767,0.050101301582057535
03/01/2023,305.24,0.003847798204360986,0.0231314042079648,0.0462628084159296
04/01/2023,306.489,0.0040918621412657785,0.023906485419248624,0.04781297083849725
05/01/2023,307.824,0.004355784383778927,0.025188086364862527,0.050376172729725055
06/01/2023,308.309,0.0015755756536202092,0.02271943209712747,0.04543886419425494
07/01/2023,308.801,0.001595801614613812,0.020148528916227808,0.040297057832455616
08/01/2023,309.661,0.002784965074595025,0.018387213470582458,0.036774426941164916
09/01/2023,310.661,0.0032293378888526014,0.01775979557069844,0.03551959114139688
10/01/2023,311.365,0.002266135755695231,0.01590921697026658,0.03181843394053316
11/01/2023,312.251,0.0028455349830582843,0.014381594677477922,0.028763189354955844
12/01/2023,313.216,0.0030904624805045966,0.015915850656322006,0.03183170131264401
