date,close
2000-12-01,10787.99
2001-01-01,10887.36
2001-02-01,10495.28
2001-03-01,9878.78
2001-04-01,10734.97
2001-05-01,10911.94
2001-06-01,10502.4
2001-07-01,10522.81
2001-08-01,9949.75
2001-09-01,8847.56
2001-10-01,9075.14
2001-11-01,9851.56
2001-12-01,10021.5
2002-01-01,9920.0
2002-02-01,10106.13
2002-03-01,10403.94
2002-04-01,9946.22
2002-05-01,9925.25
2002-06-01,9243.26
2002-07-01,8736.59
2002-08-01,8663.5
2002-09-01,7591.93
2002-10-01,8397.03
2002-11-01,8896.09
2002-12-01,8341.63
2003-01-01,8053.81
2003-02-01,7891.08
2003-03-01,7992.13
2003-04-01,8480.09
2003-05-01,8850.26
2003-06-01,8985.44
2003-07-01,9233.8
2003-08-01,9415.82
2003-09-01,9275.06
2003-10-01,9801.12
2003-11-01,9782.46
2003-12-01,10453.92
2004-01-01,10488.07
2004-02-01,10583.92
2004-03-01,10357.7
2004-04-01,10225.57
2004-05-01,10188.45
2004-06-01,10435.48
2004-07-01,10139.71
2004-08-01,10173.92
2004-09-01,10080.27
2004-10-01,10027.47
2004-11-01,10428.02
2004-12-01,10783.01
2005-01-01,10489.94
2005-02-01,10766.23
2005-03-01,10503.76
2005-04-01,10192.51
2005-05-01,10467.48
2005-06-01,10274.97
2005-07-01,10640.91
2005-08-01,10481.6
2005-09-01,10568.7
2005-10-01,10440.07
2005-11-01,10805.87
2005-12-01,10717.5
2006-01-01,10864.86
2006-02-01,10993.41
2006-03-01,11109.32
2006-04-01,11367.14
2006-05-01,11168.31
2006-06-01,11150.22
2006-07-01,11185.68
2006-08-01,11381.15
2006-09-01,11679.07
2006-10-01,12080.73
2006-11-01,12221.93
2006-12-01,12463.15
2007-01-01,12621.69
2007-02-01,12268.63
2007-03-01,12354.35
2007-04-01,13062.91
2007-05-01,13627.64
2007-06-01,13408.62
2007-07-01,13211.99
2007-08-01,13357.74
2007-09-01,13895.63
2007-10-01,13930.01
2007-11-01,13371.72
2007-12-01,13264.82
2008-01-01,12650.36
2008-02-01,12266.39
2008-03-01,12262.89
2008-04-01,12820.13
2008-05-01,12638.32
2008-06-01,11350.01
2008-07-01,11378.02
2008-08-01,11543.55
2008-09-01,10850.66
2008-10-01,9325.01
2008-11-01,8829.04
2008-12-01,8776.39
2009-01-01,8000.86
2009-02-01,7062.93
2009-03-01,7608.92
2009-04-01,8168.12
2009-05-01,8500.33
2009-06-01,8447.0
2009-07-01,9171.61
2009-08-01,9496.28
2009-09-01,9712.28
2009-10-01,9712.73
2009-11-01,10344.84
2009-12-01,10428.05
2010-01-01,10067.33
2010-02-01,10325.26
2010-03-01,10856.63
2010-04-01,11008.61
2010-05-01,10136.63
2010-06-01,9774.02
2010-07-01,10465.94
2010-08-01,10014.72
2010-09-01,10788.05
2010-10-01,11118.49
2010-11-01,11006.02
2010-12-01,11577.51
2011-01-01,11891.93
2011-02-01,12226.34
2011-03-01,12319.73
2011-04-01,12810.54
2011-05-01,12569.79
2011-06-01,12414.34
2011-07-01,12143.24
2011-08-01,11613.53
2011-09-01,10913.38
2011-10-01,11955.01
2011-11-01,12045.68
2011-12-01,12217.56
2012-01-01,12632.91
2012-02-01,12952.07
2012-03-01,13212.04
2012-04-01,13213.63
2012-05-01,12393.45
2012-06-01,12880.09
2012-07-01,13008.68
2012-08-01,13090.84
2012-09-01,13437.13
2012-10-01,13096.46
2012-11-01,13025.58
2012-12-01,13104.14
2013-01-01,13860.58
2013-02-01,14054.49
2013-03-01,14578.54
2013-04-01,14839.8
2013-05-01,15115.57
2013-06-01,14909.6
2013-07-01,15499.54
2013-08-01,14810.31
2013-09-01,15129.67
2013-10-01,15545.75
2013-11-01,16086.41
2013-12-01,16576.66
2014-01-01,15698.85
2014-02-01,16321.71
2014-03-01,16457.66
2014-04-01,16580.84
2014-05-01,16717.17
2014-06-01,16826.6
2014-07-01,16563.3
2014-08-01,17098.45
2014-09-01,17042.9
2014-10-01,17390.52
2014-11-01,17828.24
2014-12-01,17823.07
2015-01-01,17164.95
2015-02-01,18132.7
2015-03-01,17776.12
2015-04-01,17840.52
2015-05-01,18010.68
2015-06-01,17619.51
2015-07-01,17689.86
2015-08-01,16528.03
2015-09-01,16284.7
2015-10-01,17663.54
2015-11-01,17719.92
2015-12-01,17425.03
2016-01-01,16466.3
2016-02-01,16516.5
2016-03-01,17685.09
2016-04-01,17773.64
2016-05-01,17787.2
2016-06-01,17929.99
2016-07-01,18432.24
2016-08-01,18400.88
2016-09-01,18308.15
2016-10-01,18142.42
2016-11-01,19123.58
2016-12-01,19762.6
2017-01-01,19864.09
2017-02-01,20812.24
2017-03-01,20663.22
2017-04-01,20940.51
2017-05-01,21008.65
2017-06-01,21349.63
2017-07-01,21891.12
2017-08-01,21948.1
2017-09-01,22405.09
2017-10-01,23377.24
2017-11-01,24272.35
2017-12-01,24719.22
2018-01-01,26149.39
2018-02-01,25029.2
2018-03-01,24103.11
2018-04-01,24163.15
2018-05-01,24415.84
2018-06-01,24271.41
2018-07-01,25415.19
2018-08-01,25964.82
2018-09-01,26458.31
2018-10-01,25115.76
2018-11-01,25538.46
2018-12-01,23327.46
2019-01-01,24999.67
2019-02-01,25916.0
2019-03-01,25928.68
2019-04-01,26592.91
2019-05-01,24815.04
2019-06-01,26599.96
2019-07-01,26864.27
2019-08-01,26403.28
2019-09-01,26916.83
2019-10-01,27046.23
2019-11-01,28051.41
2019-12-01,28538.44
2020-01-01,28256.03
2020-02-01,25409.36
2020-03-01,21917.16
2020-04-01,24345.72
2020-05-01,25383.11
2020-06-01,25812.88
2020-07-01,26428.32
2020-08-01,28430.05
2020-09-01,27781.7
2020-10-01,26501.6
2020-11-01,29638.64
2020-12-01,30606.48
2021-01-01,29982.62
2021-02-01,30932.37
2021-03-01,32981.55
2021-04-01,33874.85
2021-05-01,34529.45
2021-06-01,34502.52
2021-07-01,34935.48
2021-08-01,35360.74
2021-09-01,33843.93
2021-10-01,35819.57
2021-11-01,34483.73
2021-12-01,36338.31
2022-01-01,35131.87
2022-02-01,33892.61
2022-03-01,34678.36
2022-04-01,32977.22
2022-05-01,32990.13
2022-06-01,30775.44
2022-07-01,32845.14
2022-08-01,31510.44
2022-09-01,28725.52
2022-10-01,32732.96
2022-11-01,34589.77
2022-12-01,33147.26
2023-01-01,34086.05
2023-02-01,32656.71
2023-03-01,33274.16
2023-04-01,34098.17
2023-05-01,32908.28
2023-06-01,34407.61
2023-07-01,35559.54
2023-08-01,34721.92
2023-09-01,33507.51
2023-10-01,33052.88
2023-11-01,35950.9
2023-12-01,37689.55
2024-01-01,38150.31
2024-02-01,38293.11
